id,name,review_count,rating
-vI6bprXacH0vNlUp54dMw,Notte's Bon Ton Pastry,61,3.5
YUfcu295UuWFJqdUFOx-yA,The Fringe Café,33,3.5
g3Yh8008THTOCaNHuZqt3Q,Subway,4,4.5
M1kP4u3OmtUEW_9ob8ZH7A,Tim Hortons,19,2.5
xfK9_bAM8JXiYMAV_yXKFQ,Koi Ramen & Eatery,13,3.0
2SQpPcjdPfEvUJGS5I4PLg,Starbucks,1,5.0
lKI0vXhTBOBtE4B5JeBHyQ,Just Another Coffee Shop,1,1.0
FeaZ-lTTmi1dKTLC5aFt9w,Taste of Thai,79,4.0
s-bZz-wTCvLwlDW-T3nT5A,The Wolf & Hound,93,3.5
jUEU9Xp1Db4ppPKBxAKIBw,Caffe W,38,4.5
aaBoK-JHQKN_8H69XzpvEQ,Handi Grill,74,3.5
0GcsMb8Td3DkrbfkpXPwAQ,Itosugi Kappo Cuisine,6,4.5
P49OBTh-N2r_cKb596v6Mg,Broadway Pizzasnak,1,2.0
OHdcby7tM50qyOOcV9nrvA,Jamjar - Folk Lebanese Food,252,4.0
t9g6KKmAl0dgsftMxGpXPA,B House,17,4.5
vLnt37_PWcAiTvw-SJIJMQ,Loku Japanese Cuisine,23,3.5
9ltXAbwXKZa7FECq9tdGgg,Juno Provisions,7,4.0
4sJgeCWPtd9Hx1OcXXmX_w,Joon's Kitchen,56,4.0
_4R46MNkwx9MeOyt0YfNxA,Chambar,1498,4.0
LjdbthVdtLYKSi7iVAFl0g,Jam Cafe on Beatty,1269,4.5
K7c5urKrmZ5CZeldngwzig,Devil's Elbow Ale & Smoke House,188,3.5
cLGh_q9jWTpp53tsj29S-w,The Dirty Apron Delicatessen,67,4.5
U9JJQA50QgLOloqZpmtxOA,Fatburger,56,3.0
EmzNcDaS92RDkmZog91gYw,Waves Coffee,1,3.0
YfD85gS2NN62rTvFfkuSrg,YoYo's Yogurt,3,3.0
TBWsEHR7Bt5qGB2dee_5KA,JOS,41,4.5
QVz-0evZ4dAbcKESDcTcNw,Urban Fare,116,3.5
GlYICUHh-vsbdBsdjnRwMg,Harbour Green Park,14,4.5
3IxvxZAETdX_eLALwjdfQA,P2b Bistro & Bar,81,3.5
mSFD_o9SQB7dxxZJto9i_Q,TAPshack - Coal Harbour,43,3.5
6Q_GJq4hN3hecTRnMgXA0A,7-Eleven,5,3.5
T4RihRUHcZ6Q5Y6i1NmWxw,Johnny's Pizza Factory,2,3.0
Rg1i1hva8bW9KaP_xDdEXA,Bistro Olé,1,5.0
sc5jemg-0LMDmYV8tTBFqg,Uno Gelato,31,4.5
x63Njqk1QbKT3_QawD4IIQ,Sunshine Diner,144,3.5
EvVCF3mompCg3PPkpqip2A,Mr. Red Cafe,114,4.0
XgOcemy8NPoxwi4LBOrqfw,Nat's New York Pizzeria,119,3.5
LfA9OPsOhDKU-BMJ9fLyog,Folke Restaurant,6,5.0
tpbj_b1MWaLd8cVjJl5u-w,DQ Grill & Chill Restaurant,22,3.0
77sOC9lw_YMSASa5VyIOUA,Rain or Shine Ice Cream,233,4.5
OP17414UHaTkup2NAhGDwg,Lemonade Gluten Free Bakery,127,4.5
Mk2ljhV456oyb_dhZ7o1Zw,Xing Fu Tang Canada,149,3.5
RDm50mfPdFJ1Ob2i0fMbcg,Viet House,68,4.0
n1xMU0r3fNWozj6vYNEnqQ,Hot Cha Cafe,42,4.5
eHvdupgV0L5sLb4bux6HNw,Pho Xe Lua 24,109,3.5
fwFhsjAZ8mYZZcGuP-yEUA,Potluck Hawker Eatery,75,3.5
0xUvtmdisE_Ab3yTe54xYw,Café Gloucester,142,3.5
LBkrc7yHYKV3yNCojGb-Ww,Las Tortas,102,3.5
z7BKhi0pSm1ttiwdZjg7XQ,Sushi 7,61,4.0
AdF53ieB7N6C1WpNTZAsZg,JJ Bean Coffee Roasters,38,4.0
GXHBkShRgr0X1gKU3p5dFg,New Town Bakery & Restaurant,36,3.5
n0CopEZfuJcmxLJO46LdBg,Monsoon Indian Restaurant,14,4.0
vJmK7E0BILt0G6xtIdQNsw,Paragon Tea Room,8,4.5
V9SDw_bLLCMKvgouqGq6-w,Tokyo John,24,3.5
zeP-jy2XxSotrjOBKc6Ajw,Baghven Uyghur Cuisine,6,4.0
FdAzDvH3lVmZHE21iE6Yfg,Flying Wedge Pizza,25,2.5
EuXzlLx4fIej3sQXRcc8ow,Starbucks,16,2.5
W5kx_Jn5IoQi2PlO_hrsxg,Ben Gong’s Tea,6,3.0
JqHqj8PBq1CcufPWOtuAbg,Deccan Chilli's,1,2.0
FmD4x9ClmSzSLKOTV7jfXw,Hitoe Sushi Japanese Restaurant,174,4.0
7bkFLZH97d8Hs_e5W9eQRw,Corner Cup,23,4.0
Lnv8SNIQgnoZ-FzLzf19Og,Castaway Bar and Kitchen,17,3.0
P8VnAyKvgChW7KW77Tzj6Q,McBride Park,2,4.0
yoCA7b04Q_f_HQX__EDchA,Heather Park,2,4.5
-FpRgakkwMrnU8pOmDFRFQ,Volunteer Park,2,4.5
5-adl2zPRMgammVOoz5WEg,Published On Main,69,4.5
z8fxGikgDmNaDT-RKp4CTA,Liberty Bakery,83,3.5
aQHQh6UmIbL_73KxZ7cZeQ,Paper Cone Desserts,9,4.5
2sN6gCCslZrPo5-C7HZ90A,Foglifter Coffee Roasters,13,4.0
TRYXC-fnNuWe41w-7xVLew,Sushi Main,25,3.5
VUWW2_52d567vne5hy1hng,Hayan Mug,12,4.0
OGlfpaWoE4UnPyDuRCbjIg,Pittie Coffee,7,4.5
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,575,4.0
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,378,4.0
OjVRMDAvq93MOmPCd23uCA,Honolulu Coffee,141,4.5
PPAT6YnBJaJ0B3TpaPN-VQ,Haraheri,259,3.5
yQ0MVb_ffIp5xIb6L5LzKw,The Alley,91,3.5
k3C_bH4vPWQxrPifO2kWfA,Pokerrito,53,4.0
O7yK196WXqGBOxK8KNgVwg,One Saigon,78,3.5
DBaxxVNg13ng0_MfosTMJw,Earls Kitchen + Bar,269,3.5
Tty7XQtzwMMIOp9YuWUABg,Relish Gastropub and Bar,96,3.5
b_SLh0Zh1qT4ovvPbYr4hA,Trish Juice,9,4.5
_aGG6e3dWYrKyFNpdK_vpA,Sushi Maki Japanese Cuisine,40,3.0
gkxU0426hMLNuW5l7a0G9w,Tim Hortons,40,3.0
n3q30JsRN3JeqfbPSaLDfQ,Pallet Coffee Roasters,22,4.0
0_2GeXhNjcOcph_hiINZ6w,Railtown Cafe,29,3.0
2q7Fb9nTWK77vkRC9m_Hgg,Law Courts Inn Restaurant,10,3.5
zv6KheIdkR3T9qL6mSHohQ,Veresk Donair Hut,1,2.0
Y8ZoL5K2yHyUVHYpYKao9w,Tim Horton,25,2.5
dN_NUGjCjAoEhJOWg9ivTQ,Jericho Beach,26,4.5
PzB-695W-NwF7_Ama9WT3g,Brock House Restaurant,32,3.0
kDZTaeUaf78Jd25ktX8a8g,Number e food,135,5.0
v1SXL8kxvZ31HABeHvtgzA,Sushi Coen,134,4.0
lQuQy5a4wk0WL7WpP2hwyQ,Maxine's Cafe & Bar,51,4.5
HJNwJpfspIhfvqtr4cYE2g,Caffe Mira,15,5.0
SzQ0eGVXc2DAqw0n5r20nw,Osaka Sushi,63,4.0
DX6eXd2OUqGMkVQQBr0EWQ,Maple Leaf Delicatessen,24,4.0
cHFBCk7HpN8z9HooaqlhTQ,Daikichi Sushi,84,3.0
LXKmlreS29hE5MB1nSVXPQ,Yet’s Cafe,15,3.5
nwIt2awrSiMhNRVjoQyL3w,Naru,8,3.0
dpbT98-hJTgIC40yhtyPpw,JJ Bean Coffee Roasters,38,4.5
jyU8_T2QNmaBRdjaMpXGDA,Nook,59,4.0
QCJO27ln2mR_kJQr6P3c0g,The Press Room,9,4.0
6UJ_xG9cR5SWBTKsOqfHeA,Bites of Delight,1,5.0
fLvQVaTzxvchHQq9PMmQTQ,Nautika sculpture,1,5.0
rhkj-58IoZ9p_CvYS3NbOQ,La Catrina Tacos,114,4.5
7MTK1nzefMtcsz8eM2XYdg,Cactus Club Cafe,309,3.5
-kPDlMIs5DBkQgxWaWvvBQ,The Bayside Lounge,104,3.5
xhDQ6kdJWnsxmfaGs1nYcA,The Three Brits Public House,99,3.5
gVnMnxlnb9cVPWJCLEnumg,Hook Seabar,108,3.5
h4hJ1xxFmMPjhNpuPoFQNw,Won More Szechuan Cuisine,71,4.0
wO5ja_RW3Ay9pB3NncbVpQ,Beeryani Indian Bistro & Bar,25,4.5
xLKE3mpDl310Vag2P72XIw,Babylon Café,102,3.5
pFBYJpcV8f72MOsL7G4M4A,Marble Slab Creamery,84,3.5
KngyixLZ8Zj1jarr-Kv5fw,Papi's Seafood and Oyster Bar,48,3.5
-MpINBxBi1yuLFVzniJFxw,Vonns,25,4.5
6ELhQh_Ha7RHOWBi0XvaXQ,The Park Pub,62,3.5
EGZABxCmlA3PNwbSYXhLbA,Morton Park,13,4.5
-lY3lB_-zDY5EKo0WW1dVA,Starbucks,31,3.5
7bKQ2Cu5eyR9pAE_b41l9A,CRAFT Beer Market,29,4.0
xShqhti6TQo5kxWs2fszJQ,Mediterranean Grill,117,2.5
rGjgks0My54TLG5_L5usSA,Shamrock Alley,31,3.0
LGefMpjeO1CRO24hQDvFlw,Alberta All Beef Hot Dog Cart,10,4.0
hp3hh2HRdjWs7ui2UKoigA,Chicken World,10,4.0
-SVK-4Pzu-GWWLcbumVUGQ,Lobster Foods,9,3.0
1gL7iPGEirkbMLjCfqVBqw,The Loft,13,2.5
9XV_DN6MFTi6jQ6GRQZ9Pw,A-maze-ing Laughter,1,5.0
O-BszuZ4AD20e32hnaQ9QQ,Freshslice Pizza,2,5.0
xLhl95lzE9ycopfQGb1akw,The Cake Club Vancouver,1,5.0
bVaSkvDCT_06Gr_6FErR1g,Engelsea Pizza & Cafe',4,2.0
kgxIpC_Itwg_cLlUhUB8wQ,Babylon Restaurant and Bar,1,5.0
LhyVEDIcgOzesoHY1E_mJA,Donair Spot,1,1.0
Ioo3FfjgrfUD1ofm9dS9tQ,Sylvia's Restaurant and Lounge,87,3.0
pJge_LJ3NV8iQtrERe6AyQ,Indian Roti Kitchen,153,4.5
i7ybVsoTF1L_Dh8TmJokQQ,Sharetea,44,4.0
Zi8Ywk36Ws_4zjw2gjMMFA,iDen & Quan Ju De Beijing Duck House,60,3.5
KN9zCrgwHj_iWQGEf3Vzyw,Tropika On Cambie,169,3.0
rZNgrcmNQWqxS54FiNvxJw,The Golden Horn Turkish Bakery & Cafe,7,5.0
ovjumOkIMjG36JGdhdTNUA,New Sun Restaurant,26,3.5
pQsTrwmMl9qRlXaJ9_RCzw,Hot Delivery Chinese Food,51,2.5
lI_MtIincsGqUGMmvzEZRw,V Yaletown,6,3.5
E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,190,4.5
cH37SRKLy26PvjViLkO-Bg,Cafe Phin and Pho,143,4.0
vOzWw7aykvQY1HpD7RwTVQ,MITbit,12,4.5
_mdM049YVXh1Fuhr4aFNuA,The Basic,66,3.5
AMFubtiJVDWG6uOT2fWVEA,Ong Ba,9,4.0
h5ols5d6PMFVxiRp-_Dg8w,Panago Pizza,19,3.0
VTlIxJgdDEcD-LbAt0ceZA,Tim Hortons,21,1.5
bRupNgXLrQPHkaFzmRop-w,A&W,4,3.5
iafE2JEpZ_ipd89tlk1MTA,Tableau Bar Bistro,251,4.0
WiAyM-mANK9NajRzbFerQw,Green Leaf Salad Bar,74,4.5
uZGQy70xpYkUzQxTpKoXaA,Yui Japanese Bistro,123,4.0
gYAHIORi93aXqYmjpexkWA,Melville Cafe,36,4.5
JSyZ923gqxPUXmKnJ8NOKw,Domo Sushi,85,3.5
Fx-giT_q_5JVhq8Ytoi35A,Sushi Go,64,2.5
iNq47BcpcCTOSh9s0nbONw,Bonus Bakery,15,4.5
G0AhQcShT2j0jAxnif76VQ,Starbucks,15,3.0
jH5-I1Mcyp7c-V36X8Ofbw,Freshii,42,3.0
rups8UCrLOGJz5EIWnwC8Q,Juan de Fuca Coffee Co,9,4.0
xm5NhlM4lJ8i2WWOUKumgg,Mercury Rising,2,4.5
F1-opBDlPlAOIANNsJkHSg,A&W,7,2.5
42-yCTO4gFzU6y1VrJ_eyA,Time Out Cafe,8,1.5
02cGvRTfVXeHWYkoiyj6wA,Kita No Donburi,134,3.5
10Nm1R0CTRNvpz3cQE4WJw,Japadog,23,4.0
sTBkQcgxwzJCxYLErBct2A,Stock and Supply,17,4.0
shP13YfLqM45sMC3_htU-w,Hellcrust Pizza,5,4.5
8PGnQpPa-LeX8Fjn6I-a3A,Sendai Sushi,14,2.5
cTqWJrOKdYOAUqGGaOQ3VA,Prado Hastings,2,4.5
JUxwg8u6MQZsQiDfkFrPPw,Starbucks,9,2.5
Sg4sTlB1zvn7lNFTFfzyaw,Teaever Bubble Tea,7,3.0
JpdipC3unJV6SOL96o2EyQ,Subway,2,3.5
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,156,4.0
dplKdpONowTjlPZvq0wSRw,Elysian Coffee,59,4.0
4Jy91qPZMh5mwDDlI_k5Rw,Tokyo Joe's,37,3.5
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,8,4.5
E7rCbN5nny2E3qSQkGbFag,Starbucks,6,4.5
gqlCIx_XkewX9CXItg1wJA,Cafe One,19,3.5
YAODi86ea8xXWeZ-ML-vJQ,MrBeast Burger,10,3.0
ryW0Nz3AQgNCnOMoj1JfMQ,BC Garden Sausage,1,5.0
jOPBrFDbC6-uFZqsudt8HA,Subway,3,3.5
7IEri8uI2BYJrV5ID5ra_A,Bean's Cafe,1,3.0
athsEE80NL2TcTrxyZsAqw,Another Wing by DJ Khalid,2,1.0
0VWql1cRl5RO05AqhwFSFA,Nectar's Coffee Shop,2,4.0
f5MgJWPI7iV6SPncUBKXdQ,City Of Vancouver,4,4.0
gWf9MawvbDDWRMF95TlZ6A,The Biltmore Cabaret,95,4.0
uTCdHnKNyhD0QMf1h4jWoA,12 Kings Pub,38,3.5
n_jcZ9i-HIqFXHGd5he9jw,De Dutch,38,2.5
aS8ySRoMXYubG-DxPFykIg,Starbucks,13,3.0
agMh6QkfpjAxmu0O5fnNPQ,Linh Cafe,274,4.0
6ZD2y9d1LDAhgONyd2Dyrw,Ça Marche Creperie,16,4.0
4hKyTzjEIJIMgkQvm60n0g,Autostrada,9,3.5
d7-MqHAYRjMDIdbARrdEpw,Spinning Chandelier by Rodney Graham,2,5.0
q3reTj4jxslkpffupk5R0w,Bufala,146,3.5
XU4Dm67c8Niqu_fJ7eu5Jg,White Spot Kerrisdale,48,2.5
RUOzhNmllwLI1M0TzXpcTg,Sushi time,7,4.5
pb6n2j0VW-dRU6e5WyMpLQ,Riley Park,5,4.0
lB2_5DHSkc03pZAlLRDctg,Riley Park Community Centre,2,4.0
NBiBIk83cYjWnFS8QTJWyg,Kaide Sushi,235,4.5
Sp3YsEpiW46vpLky8xL2fQ,Matchstick Coffee,35,3.5
TVs90sBGB5xD6cTs9zwSxQ,"""Finger Paint"" art mural",1,5.0
23kN4XJq0TtubaPyqTMmMA,Tacofino Commissary,307,4.0
Yrn-MX9VCxEIglXobLtYaQ,Sushi Nanaimo,287,3.5
nq5Ms7rb6fVAnq6zm6tIAQ,Bai Bua Thai Cuisine,130,4.0
4ZReIUb4OypQfuFI-5Uqxg,Platform 7,108,4.0
HEX1rB4P4xs5i-rJ3r-2bw,East Cafe,42,4.0
fjfwAlv18YdW_XFtP1kGSA,Dachi,31,4.0
HIR6i9GjFr1afuP9z1NL3Q,Miyako Sushi,48,2.5
tjPIa6NJy9fVhBRMEiG3qA,Pandora Park,2,4.0
xQSs8lTPgsNBpNgXhV2Dmw,Domino's Pizza,10,2.5
U9C8zUO-MvMQBFGG0Fcafw,Subway,32,1.5
EwnizZggD7z0lX5pny_kug,Landmark Hotpot House,117,4.0
JWJpNkLAqbYzKEP1aj5weA,Tonton Sushi,65,4.0
12fHonfwOK7tecqgPYXHhg,Corner 23,130,3.0
GufvKqLltzYHW7zd_dLWgw,Tim Hortons,10,1.0
iid0VenH7rIp3AWuyQAAHw,Saku,289,4.5
rcLuoOWx3QHVRmGtrPt38A,Sura Korean Cuisine,415,4.0
FLRlO4S-ei3jRZKIEjiqGw,Kosoo Restaurant,165,3.5
nv0p0Zq3abEU1AttwkuEMQ,Nine Dumplings,31,4.5
J8ZMZEx42rXa9cmgNkpEdQ,Nam San,20,4.5
QVlOhxYB33MNHKtNPet9fw,Zabu Chicken,227,3.0
dGLqM7wwyytzlkvdMEAMlA,Tabom,86,3.5
vWJIpXo8Gyh2Elco_XlfIw,Liuyishou Hotpot,79,3.5
KocpNuvzFZN9ydjM2sP7pw,theKhaykery,14,4.5
DAvLtqzuCFGtY02zR7OIwQ,Viet Sub,62,4.0
eOw3NXSHUeQTE7I6IrI5NA,Soondae Town,9,4.5
VWp6kjkuOV_GY8TELK3B9g,Pho 37,11,4.5
8mdGNEnMJMQqV8LcMpC1Vw,BookKyung Ban Jeoum Korean,47,3.0
q00k1LrR-Phxc-bPAzJiow,Ray Wong Insurance,13,4.0
MWnFXJDmphz8IFakVu1SQA,Chewgurt Yummy,27,4.0
B2OCwi8B_q5J0Pyz9GbXAw,Hongdae Pocha Korean BBQ,34,3.0
kW9yN02quzA6PjfnnzkcIg,Nukid Cafe,24,3.5
d1MH8yw2LqFR3-xCK7bBdA,Sajetarian,7,4.5
85O7eAEMQ_NEcC5qjIFFew,Al-Hadbah Donair,7,4.5
yi6hkPeaSu_G0J1JRFbJSw,Sulbing Cafe,9,3.0
9anKUYX_Uv47GO1vedn6_Q,Pokerrito,6,4.0
lP9guY_wuEp6GX2h7MhxeA,Michi Craft Kitchen,10,3.5
isAmEovv7eg0JhIcUQ3zNg,Market Veranda,3,3.5
CVNkE8VkQoe6UC6eaDrnfQ,Blenz Coffee,7,2.5
IJICAjCzG2XT9QZaGjaJXw,Red Flame 赤焱 Teppan + Hot Pot,2,3.5
3m9xLM-fPPpOm7eSawj3PQ,Commercial Street Cafe,70,3.5
7ZMz5j3oJMIkG9BTGj1J0Q,Collective Goods Bistro & Grocer,7,3.5
kbP0suLHEgeHSUtYtqhGng,Maxim's Bakery,1,5.0
MczQsDyO6htU-KW8sCbqQA,Giardino,121,4.0
6PFzidqH3oSNK5eXOHNBIQ,Sombreros Mexican Products & Taqueria,30,4.0
EDL7QoKosndp89SjjG01WA,7-Eleven,12,3.5
-JmmzX_t8XByqeHpIr4mpw,Starbucks,5,3.5
knF9zq8FM6ewSzbw8xnTQA,Freshii,4,3.5
l8TYmClsb2qIMowUTtasww,Starbucks,1,3.0
hMSimGVV-DmG913oWbsE1Q,Crepes and Lemonade Stand,1,1.0
n4y_jKEQLIQeDjHge9uJvw,Pourhouse Restaurant,531,4.0
MWerlIaV9pIcFpWsrtC-cg,Black Frog Eatery,203,4.0
MTrkGD8e4LRxTpUiYek9aQ,Timbertrain Coffee Roasters - Gastown,234,4.5
iq34B4GAuhYrb9FS1hI8wA,Water Street Cafe,291,3.5
akINFa7gj4J3Yoa4rL82MQ,Al Porto,235,3.5
LlMlSGRP03yTIeor0FMtHQ,Gastown Steam Clock,137,3.5
ZkOBQWkcd_BjfozrKLDBSw,Silvestre Deli & Bistro,56,4.0
FfS4puntZmGp3Emi09wZcw,Bambo Café,100,4.0
Nf9fdpTD3bTfbXOp54FqSQ,The Poke Shop,75,3.5
rj3TpRARdIrKXEfT5Co_HA,Cafe Kitsune,23,3.5
Wf0nLJJTAUKQ3QByAdblbQ,Starbucks,15,3.5
Opu9W5iFWE-NoOc4CTqQ7A,Bēkon Loft + Lounge,4,4.0
KE3WX9JgwDZeagGTtrBMPg,Poke N’ Roll,1,5.0
sUxHZhLvTrLE4eoewdv-ug,Pizzeria Ludica,178,4.0
7QxNOgk7pezCzruH8jL45w,Einstein Wrap House,62,4.5
7Y9dgVNnW6gxeEkdK-gzgg,Papparoti,33,4.5
cq_L0RPXHZ2MjPEkWLRDCQ,Sushi Den,162,3.0
zLQ9EQ8qAhEfXDc-2AieVQ,Catfe,99,3.5
Ebu8VPDeehcRbxzaDN5fDg,Charisma Cafe & Dessert House,43,4.0
ecN9xzc80xkm9XOFNCUDmw,Tokyo In April,30,4.0
R8A5hjAtOhGzEf1KBA6xyA,Shiny Tea,53,4.0
HPlmnxDbynrBSMqfPWGvVA,Hoduya,10,4.5
ceuAnWfWCUDm44cabSphGQ,Blenz Coffee,31,3.0
yd7wbd4MaiUVoxeU_-XYjw,Blenz Coffee,35,2.5
IyN8vVGNV7SZ6fulQ7O5LA,Uncle Fatih’s Pizza,53,3.0
LRGDX7adkuh9JMM2vufYvw,Wabukuro,7,4.5
pTb_47lRXCUVlHvQiv1ClA,Qieu Café,41,2.5
ctiwRYVCcqoaInSfBm-KZg,Starbucks,32,2.5
MVaobM7jW9teT4YjtXY51Q,Freshslice Pizza,16,3.5
YyFoVGDV6h8XsdFj8P_-NQ,Kanzo,22,3.0
a-il0_PVG8GhvnbDaq8wfQ,Torimaru Ramen,9,4.0
PZaVQ13jgQOfYAku7ncULQ,Eggmon,8,4.0
0G07rSEBomrEdM0PtICcLw,Little Bangkok Thai Kitchen 2,3,4.5
taN9CWblfhztCM0SSjn8XQ,Giant Panda Szechuan Cuisine,13,3.0
6oMFCO9vgcM9Pa8x7DBqqA,Kentizen Fusion Lounge,18,2.5
ZIVzL7wFwvKM1hrTrWZknw,Q Vietnamese Cafe,10,2.5
fWqyOZ-uWxkxE_C80B26-Q,Starbucks,3,3.5
i0UjPGLnouLf-syH9UFJAw,TINA Vietnamese,3,4.0
QnI-EL9L0sUlKZmncLKE3Q,Subway,7,2.5
g2jyeE9Yf-iU77cK22yESw,Chào Street Food,6,3.0
aMqYegZn2hZqVQJMe0TF3w,Koi Poke + Etc,4,2.5
jxrFP0-IYSaamgD1tB2nMQ,Glorious Bao,3,3.0
LnBucobGyUdbjY18EMrwZw,Ryo Japan,1,4.0
bTfyjtrL8pfgdPdX_HQ6AQ,Royal House Sushi,2,3.5
ROKMHJe5ofSjNWUqmH-8GA,Koya Japanese Restaurant,1,1.0
vGyDxnk9P975Rwrs05cdVw,City of Vancouver,10,4.5
2NqxkKYTwVLL8HjJi-5eOg,Vancouver City Hall,25,3.5
NBm-y1Jv-sV5TeDmOWDP_A,Kyu Grill,13,4.0
Re-2I3yKFIMvfD14fuL_Ag,BMO Vancouver Marathon,17,3.5
llF189b_pwk0h4pvnP4q-g,La Taqueria Food Truck,7,4.5
dh-h2jbsa2ElN5Db0vfotQ,On the Grind - Pedalling Epic Coffee,4,5.0
BV96Yfp6JY9edxYfh6KYrA,Utility box art,3,4.5
bejZFTZusWxVngrsk4RE0Q,Old Country Pierogi,7,3.5
qNTpFr9eBoAmwEi0OuCRQw,Sugar Cookies & Confections,2,5.0
09lWhYqfb-ub7_0apDixnA,Cheyenne Coffee,1,5.0
REyYJC3G8rRlNM0z3XJ7Zw,In the Oven,1,5.0
KZCG_rFrSixuGCmQWhghOQ,Chili Tank,1,5.0
gP6UmMKWA-YOVRiDVHTZNA,1 up caramels,1,5.0
qgkHO2BGFojYQFKhspzm1Q,Beatty Street Mural,1,5.0
QDQJVzjs6EKLkjVUCr9d1A,Cocolico,1,5.0
BiaJDrkhB1BkemprfeRRTw,CockCakes,1,5.0
s7xLMRGqBUhxndYzfiP9Xw,Keegan Country,1,1.0
azoKlaqB7hdfMs_1zr9uBw,The Keefer Bar,282,4.0
K1943yeGQELTUeiH6bDa2g,Bao Bei Chinese Brasserie,394,4.0
k0lG7VPUVHjgAgjldg6p4g,Say Hello Sweets,15,5.0
90XZXjKo4ol0BqyOBQoJ8g,Floata Seafood Restaurant,199,2.5
_ISrUeYkdfeT9Aa3teoF8A,Vancouver Chinatown,60,3.0
QjRIE69P7-XjGs06U-7XRw,The Filipino Noodle Joint,10,4.0
zujR6S-epS_KMWJeMmvXjw,Daisy Garden Kitchen,9,3.0
GylQWtq53KhNyato8X-dnQ,Ming Fong Fast Food,4,3.5
uftu7un_Nm4I01VbbGyS7A,Sushi Bok,1,5.0
UnCA023FCE_p6l5G7JWI4g,Fat Kee Fast Food,1,5.0
ZrtDob4ytmEHGWXOPcpwww,Fast Food,1,3.0
zQDVyHt8mbnCqaGBUrlZTA,Des Cosina Enterprises,1,3.0
0Dd1Cjt_XoVaEvPOkyBD-g,Coopers' Park,18,4.0
VoziJj_Fw67OtZtdDzrpQg,English Bay Beach Park,68,5.0
4563XS_PrPJivPv_R5sW3Q,Alexandra Park,1,5.0
UgLSJV541U0Or6hKvtCL7A,Gazebo at Alexandra Park,1,4.0
rG0O37CBD7F-kHmIw7skQw,Eat Chicken Wraps,61,4.5
JiWMDZKt-2firk2bYrwiyA,The Lennox Pub,136,3.5
P_qoxhnolvyTF4nklac8iQ,Five Guys,195,3.5
Od_5E2nLUXFtr6Y_eUtkaQ,Chipotle Mexican Grill,237,3.0
7XREJZ0nBFyxKO0tbMcLwg,Bistro Verde,107,3.5
2wWEkXDeKiAdMXrNw1JVzw,O Sushi,73,3.0
_tjDOfaNqSbBqbEwayQJjg,Jollibee,44,3.0
kvuLtLj-MngSgIPEPTVrig,Nordstrom Ebar Artisan Coffee,35,3.5
KlaaMtVVHp-klfZyeF4yRw,Habitant at Nordstrom,13,4.0
h2frvCzl2KJeSBwnMoe9FQ,Cazba Food Cart,10,4.0
Hz2piNANW8OOmakhM8lVZA,Meat & Bread,23,3.5
n-ogm0lCwPeWJ758QMhlNw,Taf's Café,47,2.0
h_gHK_HRPSP491vTzCETFg,Burger King,31,2.0
_MWduI6DKnLYgvpq19kfWg,Freshslice Pizza,12,2.5
X_yaFXNtODblkqIJFFEpcQ,Gong Cha,8,3.0
Suw-0epv01C5F0FRl2L02Q,New York Fries,14,3.0
DsQZOrjS9DAEwIcMj6rsoA,Starbucks,1,5.0
0KA-biEo_sohstS3BPv7_Q,Gazba,1,3.0
EJEnxX7i9ieGp27OiIAbew,Salad Loop Enterprises,1,4.0
ZmlOSws8Bsiu3uWsyldnpQ,Sushi Express Bar,1,4.0
nMxpWqBw8JMKFqjtLcrgOA,Starbucks,1,1.0
s0INTkNshIntfZpKzeaHQA,Passione Gelato,91,5.0
Thd2hkwftyCRcX998vCmAQ,On Yogurt,89,4.0
p8lxRgWWIFhWuecUwWFVOg,FRESH Sushi,125,4.0
W15xOrnCh3OrWPs4tXFNlQ,Le Doux Ciel,19,4.0
zcxEoFmiWqlFGJPBVq5_Ng,Pho Khanh Express,27,4.0
z_EFxaliVbDX5syFIofESw,7-Eleven,10,3.5
q9zrBjnDDhcG2Lq3b2fE8w,Mrkt East,19,2.5
1C3zblgOfeCBpBzpHb9QMA,Siegel's Bagels,161,3.5
1GmSoP4oLdwgoYcesdy7zw,Corduroy,75,4.0
odOYqLxjETr411bk0SEaMQ,Al Basha,38,4.0
j08f_R1zwYkdxFwgcMdOqw,Starbucks,15,4.0
xZSks2xfrijtJjly1qiQlg,Juliet's Café,55,3.0
qKas7uwh2Vj2dyRaGowBTA,Moltan Roll Bar + Sake,33,4.0
dI4C12Gb45uThlJgzogVZg,Vera's Burger Shack,49,3.5
Ru5edzaevZHc5jKVndFphg,Panne Rizo,37,3.5
BJjibSl3q0ZsuA6mXFQu9w,Triple O's,27,3.0
jIZA2KdSSEV1pmHclkmTxw,Kits Beach Coffee,4,4.5
hfdjYC7cpzLUE8EcKA7xNw,Pizza Pizza,8,2.5
CIb8Lsgv4sn4dCN8s54b7w,Taco Shack,6,2.5
1tJ25j22FXmkuQQW0F_Qfg,Afghan Horsemen Restaurant,238,4.0
